id,name,type,model,description,price,length_cm,height_cm,width_cm,weight_kg,technical_specs,technical_doc,confidence_score,retries_number
01K09616KG6SSBAVBHRMTG0AW0,AMPEG  - BA115HPT,Combo Basse,BA115HPT,"Combo basse 220 W au caractère Ampeg classique, le BA115HPT associe un haut‑parleur de 15 et un tweeter 1 à un préampli à lampe 12AU7 pour un grain plus chaleureux et dynamique. Polyvalent et pensé pour la scène comme le studio, il propose EQ 3 bandes, sélecteur de voicing 5 positions, sortie XLR, entrée CD et accordeur intégré pour une utilisation simple et efficace.",350,0,0,0,0,"{'Puissance': '220W', 'Impédance': '4Ω', 'Réponse en fréquence': 'Non spécifiée', 'Connectique': 'XLR équilibré, entrée CD stéréo, sortie casque', 'Haut-parleur': '1x15"" (250W, 4Ω) + compression driver 1""', 'Tube de préamplification': '12AU7', 'Égaliseur': '3 bandes (graves, médiums, aigus)', 'Sélecteur de style': '5 positions', ""Gain d'entrée"": '46dB', 'Alimentation': '120/230VAC, 50/60Hz'}",https://ampeg.com/pdf/BA115HP_210.pdf,,5
01K0961WWKNDMM3RC5HPDFFD93,MARKBASS - CMD 151P JEFF BERLIN,Combo Basse,CMD 151P JEFF BERLIN,"Combo signature de Jeff Berlin, ce Markbass CMD 151P offre un son précis et musical grâce à son haut-parleur 15 au rendu très défini, sans tweeter agressif. Puissant mais compact, il délivre suffisamment de volume pour les scènes exigeantes tout en restant facile à transporter et simple à régler, idéal pour les bassistes cherchant un grave solide et chantant.",900,0,0,0,0,"{'Puissance de sortie ampli': '500 W RMS sous 4 Ω / 300 W RMS sous 8 Ω', 'Réponse en fréquence': '40 Hz – 5 kHz', 'Sensibilité': '100 dB SPL', 'Impédance HP interne': '8 Ω', 'Puissance admissible HP': '400 W RMS (norme AES)', 'Haut‑parleur': '1 x 38 cm (15"")', 'Tweeter': 'aucun', 'Type de préampli': 'à transistors (solid state)', 'Equalisation': 'EQ 4 bandes', 'Alimentation secteur': '100/120 V ; 230 V ; 240 V, 50/60 Hz', 'Entrées': 'entrée instrument', 'Sorties': 'sortie haut‑parleur supplémentaire, sortie ligne XLR, send/return d’effet'}",https://www.markbass.it/product/cmd-151p-jeff-berlin/,,1
01K0961WWKNDMM3RC5HPDFFD93,MARKBASS - CMD 151P JEFF BERLIN,Combo Basse,CMD 151P JEFF BERLIN,"Combo signature de Jeff Berlin, ce Markbass CMD 151P offre un son précis et musical grâce à son haut-parleur 15 au rendu très défini, sans tweeter agressif. Puissant mais compact, il délivre suffisamment de volume pour les scènes exigeantes tout en restant facile à transporter et simple à régler, idéal pour les bassistes cherchant un grave solide et chantant.",900,0,0,0,0,"{'Puissance de sortie ampli': '500 W RMS sous 4 Ω / 300 W RMS sous 8 Ω', 'Réponse en fréquence': '40 Hz – 5 kHz', 'Sensibilité': '100 dB SPL', 'Impédance HP interne': '8 Ω', 'Puissance admissible HP': '400 W RMS (norme AES)', 'Haut‑parleur': '1 x 38 cm (15"")', 'Tweeter': 'aucun', 'Type de préampli': 'à transistors (solid state)', 'Equalisation': 'EQ 4 bandes', 'Alimentation secteur': '100/120 V ; 230 V ; 240 V, 50/60 Hz', 'Entrées': 'entrée instrument', 'Sorties': 'sortie haut‑parleur supplémentaire, sortie ligne XLR, send/return d’effet'}",https://www.markbass.it/product/cmd-151p-jeff-berlin/,,2
01K0961WWKNDMM3RC5HPDFFD93,MARKBASS - CMD 151P JEFF BERLIN,Combo Basse,CMD 151P JEFF BERLIN,"Combo signature de Jeff Berlin, ce Markbass CMD 151P offre un son précis et musical grâce à son haut-parleur 15 au rendu très défini, sans tweeter agressif. Puissant mais compact, il délivre suffisamment de volume pour les scènes exigeantes tout en restant facile à transporter et simple à régler, idéal pour les bassistes cherchant un grave solide et chantant.",900,0,0,0,0,"{'Puissance de sortie ampli': '500 W RMS sous 4 Ω / 300 W RMS sous 8 Ω', 'Réponse en fréquence': '40 Hz – 5 kHz', 'Sensibilité': '100 dB SPL', 'Impédance HP interne': '8 Ω', 'Puissance admissible HP': '400 W RMS (norme AES)', 'Haut‑parleur': '1 x 38 cm (15"")', 'Tweeter': 'aucun', 'Type de préampli': 'à transistors (solid state)', 'Equalisation': 'EQ 4 bandes', 'Alimentation secteur': '100/120 V ; 230 V ; 240 V, 50/60 Hz', 'Entrées': 'entrée instrument', 'Sorties': 'sortie haut‑parleur supplémentaire, sortie ligne XLR, send/return d’effet'}",https://www.markbass.it/product/cmd-151p-jeff-berlin/,,3
01K0961WWKNDMM3RC5HPDFFD93,MARKBASS - CMD 151P JEFF BERLIN,Combo Basse,CMD 151P JEFF BERLIN,"Combo signature de Jeff Berlin, ce Markbass CMD 151P offre un son précis et musical grâce à son haut-parleur 15 au rendu très défini, sans tweeter agressif. Puissant mais compact, il délivre suffisamment de volume pour les scènes exigeantes tout en restant facile à transporter et simple à régler, idéal pour les bassistes cherchant un grave solide et chantant.",900,0,0,0,0,"{'Puissance de sortie ampli': '500 W RMS sous 4 Ω / 300 W RMS sous 8 Ω', 'Réponse en fréquence': '40 Hz – 5 kHz', 'Sensibilité': '100 dB SPL', 'Impédance HP interne': '8 Ω', 'Puissance admissible HP': '400 W RMS (norme AES)', 'Haut‑parleur': '1 x 38 cm (15"")', 'Tweeter': 'aucun', 'Type de préampli': 'à transistors (solid state)', 'Equalisation': 'EQ 4 bandes', 'Alimentation secteur': '100/120 V ; 230 V ; 240 V, 50/60 Hz', 'Entrées': 'entrée instrument', 'Sorties': 'sortie haut‑parleur supplémentaire, sortie ligne XLR, send/return d’effet'}",https://www.markbass.it/product/cmd-151p-jeff-berlin/,,4
01K0961WWKNDMM3RC5HPDFFD93,MARKBASS - CMD 151P JEFF BERLIN,Combo Basse,CMD 151P JEFF BERLIN,"Combo signature de Jeff Berlin, ce Markbass CMD 151P offre un son précis et musical grâce à son haut-parleur 15 au rendu très défini, sans tweeter agressif. Puissant mais compact, il délivre suffisamment de volume pour les scènes exigeantes tout en restant facile à transporter et simple à régler, idéal pour les bassistes cherchant un grave solide et chantant.",900,0,0,0,0,"{'Puissance de sortie ampli': '500 W RMS sous 4 Ω / 300 W RMS sous 8 Ω', 'Réponse en fréquence': '40 Hz – 5 kHz', 'Sensibilité': '100 dB SPL', 'Impédance HP interne': '8 Ω', 'Puissance admissible HP': '400 W RMS (norme AES)', 'Haut‑parleur': '1 x 38 cm (15"")', 'Tweeter': 'aucun', 'Type de préampli': 'à transistors (solid state)', 'Equalisation': 'EQ 4 bandes', 'Alimentation secteur': '100/120 V ; 230 V ; 240 V, 50/60 Hz', 'Entrées': 'entrée instrument', 'Sorties': 'sortie haut‑parleur supplémentaire, sortie ligne XLR, send/return d’effet'}",https://www.markbass.it/product/cmd-151p-jeff-berlin/,,5
01K096282NWZYDY839CA750S5A,FENDER - HOT ROD DELUXE IV,Combo Basse,HOT ROD DELUXE IV,"Combo guitare 40 W à lampes, le Hot Rod Deluxe IV offre le son clair Fender emblématique, deux canaux de saturation plus agressive, une réverb à ressort plus douce et un haut-parleur Celestion 12 A-Type, le tout dans un combo polyvalent et prêt pour la scène.",1199,0,0,0,0,"{'Puissance': '40 W (tout lampes)', 'Canaux': '3 canaux sélectionnables (Normal, Drive, More Drive)', 'Haut-parleur': '1 x 12"" Celestion A-Type', 'Impédance': '8 Ω', 'Lampes préampli': '3 x 12AX7', 'Lampes puissance': '2 x 6L6', 'Contrôles': 'Presence, Reverb, Master Volume, Middle, Bass, Treble, Drive Select, Drive Volume, Bright', 'Entrées': '2 x jack 6,35 mm (Input 2 à -6 dB)', 'Boucle d’effets': 'Send/Return 6,35 mm (Preamp Out, Power Amp In)', 'Sorties haut-parleurs': '2 x jack 6,35 mm (interne et externe, en parallèle)', 'Effets intégrés': 'Réverbération à ressort'}",https://www.fmicassets.com/Damroot/Original/10001/OM_223-1200-000_Hot_Rod_Deluxe_IV_Rev_A_EN.pdf,,1
01K096282NWZYDY839CA750S5A,FENDER - HOT ROD DELUXE IV,Combo Basse,HOT ROD DELUXE IV,"Combo guitare 40 W à lampes, le Hot Rod Deluxe IV offre le son clair Fender emblématique, deux canaux de saturation plus agressive, une réverb à ressort plus douce et un haut-parleur Celestion 12 A-Type, le tout dans un combo polyvalent et prêt pour la scène.",1199,0,0,0,0,"{'Puissance': '40 W (tout lampes)', 'Canaux': '3 canaux sélectionnables (Normal, Drive, More Drive)', 'Haut-parleur': '1 x 12"" Celestion A-Type', 'Impédance': '8 Ω', 'Lampes préampli': '3 x 12AX7', 'Lampes puissance': '2 x 6L6', 'Contrôles': 'Presence, Reverb, Master Volume, Middle, Bass, Treble, Drive Select, Drive Volume, Bright', 'Entrées': '2 x jack 6,35 mm (Input 2 à -6 dB)', 'Boucle d’effets': 'Send/Return 6,35 mm (Preamp Out, Power Amp In)', 'Sorties haut-parleurs': '2 x jack 6,35 mm (interne et externe, en parallèle)', 'Effets intégrés': 'Réverbération à ressort'}",https://www.fmicassets.com/Damroot/Original/10001/OM_223-1200-000_Hot_Rod_Deluxe_IV_Rev_A_EN.pdf,,2
01K096282NWZYDY839CA750S5A,FENDER - HOT ROD DELUXE IV,Combo Basse,HOT ROD DELUXE IV,"Combo guitare 40 W à lampes, le Hot Rod Deluxe IV offre le son clair Fender emblématique, deux canaux de saturation plus agressive, une réverb à ressort plus douce et un haut-parleur Celestion 12 A-Type, le tout dans un combo polyvalent et prêt pour la scène.",1199,0,0,0,0,"{'Puissance': '40 W (tout lampes)', 'Canaux': '3 canaux sélectionnables (Normal, Drive, More Drive)', 'Haut-parleur': '1 x 12"" Celestion A-Type', 'Impédance': '8 Ω', 'Lampes préampli': '3 x 12AX7', 'Lampes puissance': '2 x 6L6', 'Contrôles': 'Presence, Reverb, Master Volume, Middle, Bass, Treble, Drive Select, Drive Volume, Bright', 'Entrées': '2 x jack 6,35 mm (Input 2 à -6 dB)', 'Boucle d’effets': 'Send/Return 6,35 mm (Preamp Out, Power Amp In)', 'Sorties haut-parleurs': '2 x jack 6,35 mm (interne et externe, en parallèle)', 'Effets intégrés': 'Réverbération à ressort'}",https://www.fmicassets.com/Damroot/Original/10001/OM_223-1200-000_Hot_Rod_Deluxe_IV_Rev_A_EN.pdf,,3
01K096282NWZYDY839CA750S5A,FENDER - HOT ROD DELUXE IV,Combo Basse,HOT ROD DELUXE IV,"Combo guitare 40 W à lampes, le Hot Rod Deluxe IV offre le son clair Fender emblématique, deux canaux de saturation plus agressive, une réverb à ressort plus douce et un haut-parleur Celestion 12 A-Type, le tout dans un combo polyvalent et prêt pour la scène.",1199,0,0,0,0,"{'Puissance': '40 W (tout lampes)', 'Canaux': '3 canaux sélectionnables (Normal, Drive, More Drive)', 'Haut-parleur': '1 x 12"" Celestion A-Type', 'Impédance': '8 Ω', 'Lampes préampli': '3 x 12AX7', 'Lampes puissance': '2 x 6L6', 'Contrôles': 'Presence, Reverb, Master Volume, Middle, Bass, Treble, Drive Select, Drive Volume, Bright', 'Entrées': '2 x jack 6,35 mm (Input 2 à -6 dB)', 'Boucle d’effets': 'Send/Return 6,35 mm (Preamp Out, Power Amp In)', 'Sorties haut-parleurs': '2 x jack 6,35 mm (interne et externe, en parallèle)', 'Effets intégrés': 'Réverbération à ressort'}",https://www.fmicassets.com/Damroot/Original/10001/OM_223-1200-000_Hot_Rod_Deluxe_IV_Rev_A_EN.pdf,,4
01K096282NWZYDY839CA750S5A,FENDER - HOT ROD DELUXE IV,Combo Basse,HOT ROD DELUXE IV,"Combo guitare 40 W à lampes, le Hot Rod Deluxe IV offre le son clair Fender emblématique, deux canaux de saturation plus agressive, une réverb à ressort plus douce et un haut-parleur Celestion 12 A-Type, le tout dans un combo polyvalent et prêt pour la scène.",1199,0,0,0,0,"{'Puissance': '40 W (tout lampes)', 'Canaux': '3 canaux sélectionnables (Normal, Drive, More Drive)', 'Haut-parleur': '1 x 12"" Celestion A-Type', 'Impédance': '8 Ω', 'Lampes préampli': '3 x 12AX7', 'Lampes puissance': '2 x 6L6', 'Contrôles': 'Presence, Reverb, Master Volume, Middle, Bass, Treble, Drive Select, Drive Volume, Bright', 'Entrées': '2 x jack 6,35 mm (Input 2 à -6 dB)', 'Boucle d’effets': 'Send/Return 6,35 mm (Preamp Out, Power Amp In)', 'Sorties haut-parleurs': '2 x jack 6,35 mm (interne et externe, en parallèle)', 'Effets intégrés': 'Réverbération à ressort'}",https://www.fmicassets.com/Damroot/Original/10001/OM_223-1200-000_Hot_Rod_Deluxe_IV_Rev_A_EN.pdf,,5
01K0963E8CSCSR5SRFMA4MNZE1,BOSS - FV50H,Pédales Basse,FV50H,"Pédale de volume stéréo haute impédance, idéale à placer en amont du pedalboard pour contrôler finement le niveau d’une basse ou d’une guitare sans colorer le son. Elle offre deux entrées/sorties, une sortie accordeur dédiée et un réglage de volume minimum, le tout dans un châssis compact et robuste.",69,0,0,0,0,"{'Impédance d’entrée': 'Haute impédance (conçue pour être placée avant les effets guitare)[2][6]', 'Canaux': 'Stéréo[2]', 'Contrôles': 'Potentiomètre de volume minimum (Minimum Volume)[4][5]', 'Connectique': 'Entrée x 2 jack 6,35 mm, Sortie x 2 jack 6,35 mm, Sortie accordeur (Tuner Out) jack 6,35 mm[2][6]', 'Alimentation': 'Passif (ne nécessite pas d’alimentation pour la fonction volume)'}",https://www.boss.info/us/products/fv-50h_50l/,,1
01K0963E8CSCSR5SRFMA4MNZE1,BOSS - FV50H,Pédales Basse,FV50H,"Pédale de volume stéréo haute impédance, idéale à placer en amont du pedalboard pour contrôler finement le niveau d’une basse ou d’une guitare sans colorer le son. Elle offre deux entrées/sorties, une sortie accordeur dédiée et un réglage de volume minimum, le tout dans un châssis compact et robuste.",69,0,0,0,0,"{'Impédance d’entrée': 'Haute impédance (conçue pour être placée avant les effets guitare)[2][6]', 'Canaux': 'Stéréo[2]', 'Contrôles': 'Potentiomètre de volume minimum (Minimum Volume)[4][5]', 'Connectique': 'Entrée x 2 jack 6,35 mm, Sortie x 2 jack 6,35 mm, Sortie accordeur (Tuner Out) jack 6,35 mm[2][6]', 'Alimentation': 'Passif (ne nécessite pas d’alimentation pour la fonction volume)'}",https://www.boss.info/us/products/fv-50h_50l/,,2
01K0963E8CSCSR5SRFMA4MNZE1,BOSS - FV50H,Pédales Basse,FV50H,"Pédale de volume stéréo haute impédance, idéale à placer en amont du pedalboard pour contrôler finement le niveau d’une basse ou d’une guitare sans colorer le son. Elle offre deux entrées/sorties, une sortie accordeur dédiée et un réglage de volume minimum, le tout dans un châssis compact et robuste.",69,0,0,0,0,"{'Impédance d’entrée': 'Haute impédance (conçue pour être placée avant les effets guitare)[2][6]', 'Canaux': 'Stéréo[2]', 'Contrôles': 'Potentiomètre de volume minimum (Minimum Volume)[4][5]', 'Connectique': 'Entrée x 2 jack 6,35 mm, Sortie x 2 jack 6,35 mm, Sortie accordeur (Tuner Out) jack 6,35 mm[2][6]', 'Alimentation': 'Passif (ne nécessite pas d’alimentation pour la fonction volume)'}",https://www.boss.info/us/products/fv-50h_50l/,,3
01K0963E8CSCSR5SRFMA4MNZE1,BOSS - FV50H,Pédales Basse,FV50H,"Pédale de volume stéréo haute impédance, idéale à placer en amont du pedalboard pour contrôler finement le niveau d’une basse ou d’une guitare sans colorer le son. Elle offre deux entrées/sorties, une sortie accordeur dédiée et un réglage de volume minimum, le tout dans un châssis compact et robuste.",69,0,0,0,0,"{'Impédance d’entrée': 'Haute impédance (conçue pour être placée avant les effets guitare)[2][6]', 'Canaux': 'Stéréo[2]', 'Contrôles': 'Potentiomètre de volume minimum (Minimum Volume)[4][5]', 'Connectique': 'Entrée x 2 jack 6,35 mm, Sortie x 2 jack 6,35 mm, Sortie accordeur (Tuner Out) jack 6,35 mm[2][6]', 'Alimentation': 'Passif (ne nécessite pas d’alimentation pour la fonction volume)'}",https://www.boss.info/us/products/fv-50h_50l/,,4
01K0963E8CSCSR5SRFMA4MNZE1,BOSS - FV50H,Pédales Basse,FV50H,"Pédale de volume stéréo haute impédance, idéale à placer en amont du pedalboard pour contrôler finement le niveau d’une basse ou d’une guitare sans colorer le son. Elle offre deux entrées/sorties, une sortie accordeur dédiée et un réglage de volume minimum, le tout dans un châssis compact et robuste.",69,0,0,0,0,"{'Impédance d’entrée': 'Haute impédance (conçue pour être placée avant les effets guitare)[2][6]', 'Canaux': 'Stéréo[2]', 'Contrôles': 'Potentiomètre de volume minimum (Minimum Volume)[4][5]', 'Connectique': 'Entrée x 2 jack 6,35 mm, Sortie x 2 jack 6,35 mm, Sortie accordeur (Tuner Out) jack 6,35 mm[2][6]', 'Alimentation': 'Passif (ne nécessite pas d’alimentation pour la fonction volume)'}",https://www.boss.info/us/products/fv-50h_50l/,,5
01K0963SN1MA7PX4074TBN2CBN,TECH 21 - MIDI MOUSE,Pédales Basse,MIDI MOUSE,"Pédalier MIDI ultra‑compact, le Tech 21 MIDI Mouse permet de faire défiler très simplement jusqu’à 128 presets sur 16 canaux MIDI, sans gestion de banques compliquée. Ses trois footswitchs Up/Down et Search/Active, associés à un large afficheur LED lisible sur scène comme en studio, offrent des changements de programme rapides et fiables dans un boîtier robuste au format stompbox.",21,0,0,0,0,"{'Connectique': 'MIDI (IN/OUT)', 'Alimentation': 'Batterie 9V, Alimentation externe 9VDC, Phantom Power via câble MIDI', 'Canaux MIDI': '16 canaux sélectionnables', 'Programmes accessibles': '128 patches', 'Affichage': 'LED non-éblouissant, lisible de tous les angles', 'Switchs': '3 boutons (Up/Down pour navigation, Active/Search pour basculer les modes)', 'Boîtier': 'Aluminium moulé, construction robuste', 'Mode veille': ""Affichage en mode sommeil pour économiser la batterie lors d'une inactivité prolongée""}",https://www.zikinf.com/manuels/tech-21-midi-mouse-manuel-utilisateur-en-57481.pdf,,1
01K0963SN1MA7PX4074TBN2CBN,TECH 21 - MIDI MOUSE,Pédales Basse,MIDI MOUSE,"Pédalier MIDI ultra‑compact, le Tech 21 MIDI Mouse permet de faire défiler très simplement jusqu’à 128 presets sur 16 canaux MIDI, sans gestion de banques compliquée. Ses trois footswitchs Up/Down et Search/Active, associés à un large afficheur LED lisible sur scène comme en studio, offrent des changements de programme rapides et fiables dans un boîtier robuste au format stompbox.",21,0,0,0,0,"{'Connectique': 'MIDI (IN/OUT)', 'Alimentation': 'Batterie 9V, Alimentation externe 9VDC, Phantom Power via câble MIDI', 'Canaux MIDI': '16 canaux sélectionnables', 'Programmes accessibles': '128 patches', 'Affichage': 'LED non-éblouissant, lisible de tous les angles', 'Switchs': '3 boutons (Up/Down pour navigation, Active/Search pour basculer les modes)', 'Boîtier': 'Aluminium moulé, construction robuste', 'Mode veille': ""Affichage en mode sommeil pour économiser la batterie lors d'une inactivité prolongée""}",https://www.zikinf.com/manuels/tech-21-midi-mouse-manuel-utilisateur-en-57481.pdf,,2
01K0963SN1MA7PX4074TBN2CBN,TECH 21 - MIDI MOUSE,Pédales Basse,MIDI MOUSE,"Pédalier MIDI ultra‑compact, le Tech 21 MIDI Mouse permet de faire défiler très simplement jusqu’à 128 presets sur 16 canaux MIDI, sans gestion de banques compliquée. Ses trois footswitchs Up/Down et Search/Active, associés à un large afficheur LED lisible sur scène comme en studio, offrent des changements de programme rapides et fiables dans un boîtier robuste au format stompbox.",21,0,0,0,0,"{'Connectique': 'MIDI (IN/OUT)', 'Alimentation': 'Batterie 9V, Alimentation externe 9VDC, Phantom Power via câble MIDI', 'Canaux MIDI': '16 canaux sélectionnables', 'Programmes accessibles': '128 patches', 'Affichage': 'LED non-éblouissant, lisible de tous les angles', 'Switchs': '3 boutons (Up/Down pour navigation, Active/Search pour basculer les modes)', 'Boîtier': 'Aluminium moulé, construction robuste', 'Mode veille': ""Affichage en mode sommeil pour économiser la batterie lors d'une inactivité prolongée""}",https://www.zikinf.com/manuels/tech-21-midi-mouse-manuel-utilisateur-en-57481.pdf,,3
01K0963SN1MA7PX4074TBN2CBN,TECH 21 - MIDI MOUSE,Pédales Basse,MIDI MOUSE,"Pédalier MIDI ultra‑compact, le Tech 21 MIDI Mouse permet de faire défiler très simplement jusqu’à 128 presets sur 16 canaux MIDI, sans gestion de banques compliquée. Ses trois footswitchs Up/Down et Search/Active, associés à un large afficheur LED lisible sur scène comme en studio, offrent des changements de programme rapides et fiables dans un boîtier robuste au format stompbox.",21,0,0,0,0,"{'Connectique': 'MIDI (IN/OUT)', 'Alimentation': 'Batterie 9V, Alimentation externe 9VDC, Phantom Power via câble MIDI', 'Canaux MIDI': '16 canaux sélectionnables', 'Programmes accessibles': '128 patches', 'Affichage': 'LED non-éblouissant, lisible de tous les angles', 'Switchs': '3 boutons (Up/Down pour navigation, Active/Search pour basculer les modes)', 'Boîtier': 'Aluminium moulé, construction robuste', 'Mode veille': ""Affichage en mode sommeil pour économiser la batterie lors d'une inactivité prolongée""}",https://www.zikinf.com/manuels/tech-21-midi-mouse-manuel-utilisateur-en-57481.pdf,,4
01K0963SN1MA7PX4074TBN2CBN,TECH 21 - MIDI MOUSE,Pédales Basse,MIDI MOUSE,"Pédalier MIDI ultra‑compact, le Tech 21 MIDI Mouse permet de faire défiler très simplement jusqu’à 128 presets sur 16 canaux MIDI, sans gestion de banques compliquée. Ses trois footswitchs Up/Down et Search/Active, associés à un large afficheur LED lisible sur scène comme en studio, offrent des changements de programme rapides et fiables dans un boîtier robuste au format stompbox.",21,0,0,0,0,"{'Connectique': 'MIDI (IN/OUT)', 'Alimentation': 'Batterie 9V, Alimentation externe 9VDC, Phantom Power via câble MIDI', 'Canaux MIDI': '16 canaux sélectionnables', 'Programmes accessibles': '128 patches', 'Affichage': 'LED non-éblouissant, lisible de tous les angles', 'Switchs': '3 boutons (Up/Down pour navigation, Active/Search pour basculer les modes)', 'Boîtier': 'Aluminium moulé, construction robuste', 'Mode veille': ""Affichage en mode sommeil pour économiser la batterie lors d'une inactivité prolongée""}",https://www.zikinf.com/manuels/tech-21-midi-mouse-manuel-utilisateur-en-57481.pdf,,5
01K0BS73QXG4A3H43C6RSYN3XP,FENDER  - PRECISION BASS VINTAGE '76,Basses Electriques,PRECISION BASS VINTAGE '76,"Basse emblématique des années 70, la Precision Bass ’76 offre un son profond, précis et percutant, avec un seul micro split‑coil, une lutherie massive typique de l’époque et un manche confortable en C, idéal pour les lignes groove, rock ou soul vintage.",2600,0,0,0,0,"{'Micros': '1 micro simple bobinage Precision Bass en configuration split-coil, passif', 'Contrôles': '1 réglage de volume général, 1 réglage de tonalité passive', 'Électronique': 'Circuit passif traditionnel, câblage type années 70', 'Nombre de cordes': '4', 'Tirant de cordes recommandé': 'Tirant standard 45-105 (long scale)', 'Diapason': '34\u202fpouces (864\u202fmm)', 'Frettes': '20 frettes', 'Radius de la touche': 'Radius vintage 7,25""', 'Profil de manche': 'Profil en C vintage assez rond', 'Largeur au sillet': 'Environ 41\u202fmm (1,6""), largeur type Precision'}",https://support.fender.com/en-us/merchandising/product-dating/precision-bass-guitars/,,1
01K0BS73QXG4A3H43C6RSYN3XP,FENDER  - PRECISION BASS VINTAGE '76,Basses Electriques,PRECISION BASS VINTAGE '76,"Basse emblématique des années 70, la Precision Bass ’76 offre un son profond, précis et percutant, avec un seul micro split‑coil, une lutherie massive typique de l’époque et un manche confortable en C, idéal pour les lignes groove, rock ou soul vintage.",2600,0,0,0,0,"{'Micros': '1 micro simple bobinage Precision Bass en configuration split-coil, passif', 'Contrôles': '1 réglage de volume général, 1 réglage de tonalité passive', 'Électronique': 'Circuit passif traditionnel, câblage type années 70', 'Nombre de cordes': '4', 'Tirant de cordes recommandé': 'Tirant standard 45-105 (long scale)', 'Diapason': '34\u202fpouces (864\u202fmm)', 'Frettes': '20 frettes', 'Radius de la touche': 'Radius vintage 7,25""', 'Profil de manche': 'Profil en C vintage assez rond', 'Largeur au sillet': 'Environ 41\u202fmm (1,6""), largeur type Precision'}",https://support.fender.com/en-us/merchandising/product-dating/precision-bass-guitars/,,2
01K0BS73QXG4A3H43C6RSYN3XP,FENDER  - PRECISION BASS VINTAGE '76,Basses Electriques,PRECISION BASS VINTAGE '76,"Basse emblématique des années 70, la Precision Bass ’76 offre un son profond, précis et percutant, avec un seul micro split‑coil, une lutherie massive typique de l’époque et un manche confortable en C, idéal pour les lignes groove, rock ou soul vintage.",2600,0,0,0,0,"{'Micros': '1 micro simple bobinage Precision Bass en configuration split-coil, passif', 'Contrôles': '1 réglage de volume général, 1 réglage de tonalité passive', 'Électronique': 'Circuit passif traditionnel, câblage type années 70', 'Nombre de cordes': '4', 'Tirant de cordes recommandé': 'Tirant standard 45-105 (long scale)', 'Diapason': '34\u202fpouces (864\u202fmm)', 'Frettes': '20 frettes', 'Radius de la touche': 'Radius vintage 7,25""', 'Profil de manche': 'Profil en C vintage assez rond', 'Largeur au sillet': 'Environ 41\u202fmm (1,6""), largeur type Precision'}",https://support.fender.com/en-us/merchandising/product-dating/precision-bass-guitars/,,3
01K0BS73QXG4A3H43C6RSYN3XP,FENDER  - PRECISION BASS VINTAGE '76,Basses Electriques,PRECISION BASS VINTAGE '76,"Basse emblématique des années 70, la Precision Bass ’76 offre un son profond, précis et percutant, avec un seul micro split‑coil, une lutherie massive typique de l’époque et un manche confortable en C, idéal pour les lignes groove, rock ou soul vintage.",2600,0,0,0,0,"{'Micros': '1 micro simple bobinage Precision Bass en configuration split-coil, passif', 'Contrôles': '1 réglage de volume général, 1 réglage de tonalité passive', 'Électronique': 'Circuit passif traditionnel, câblage type années 70', 'Nombre de cordes': '4', 'Tirant de cordes recommandé': 'Tirant standard 45-105 (long scale)', 'Diapason': '34\u202fpouces (864\u202fmm)', 'Frettes': '20 frettes', 'Radius de la touche': 'Radius vintage 7,25""', 'Profil de manche': 'Profil en C vintage assez rond', 'Largeur au sillet': 'Environ 41\u202fmm (1,6""), largeur type Precision'}",https://support.fender.com/en-us/merchandising/product-dating/precision-bass-guitars/,,4
01K0BS73QXG4A3H43C6RSYN3XP,FENDER  - PRECISION BASS VINTAGE '76,Basses Electriques,PRECISION BASS VINTAGE '76,"Basse emblématique des années 70, la Precision Bass ’76 offre un son profond, précis et percutant, avec un seul micro split‑coil, une lutherie massive typique de l’époque et un manche confortable en C, idéal pour les lignes groove, rock ou soul vintage.",2600,0,0,0,0,"{'Micros': '1 micro simple bobinage Precision Bass en configuration split-coil, passif', 'Contrôles': '1 réglage de volume général, 1 réglage de tonalité passive', 'Électronique': 'Circuit passif traditionnel, câblage type années 70', 'Nombre de cordes': '4', 'Tirant de cordes recommandé': 'Tirant standard 45-105 (long scale)', 'Diapason': '34\u202fpouces (864\u202fmm)', 'Frettes': '20 frettes', 'Radius de la touche': 'Radius vintage 7,25""', 'Profil de manche': 'Profil en C vintage assez rond', 'Largeur au sillet': 'Environ 41\u202fmm (1,6""), largeur type Precision'}",https://support.fender.com/en-us/merchandising/product-dating/precision-bass-guitars/,,5
